,Asuminen,Palvelut,t
2022-07-31 06:00:00,183.03727350679532,332.05543976183344,-515.0927132686288
2022-07-31 07:00:00,163.53330173967777,252.40518840891392,-415.93849014859165
2022-07-31 08:00:00,151.53085757529777,233.56898031869648,-385.0998378939943
2022-07-31 09:00:00,147.93012432598374,229.26356132664677,-377.1936856526305
2022-07-31 10:00:00,138.92829120269874,203.96922474835478,-342.8975159510535
2022-07-31 11:00:00,134.12731353694673,200.20198313031125,-334.32929666725795
2022-07-31 12:00:00,133.52719132872772,190.51479039819944,-324.04198172692713
2022-07-31 13:00:00,121.8248082684572,182.98030716211247,-304.8051154305697
2022-07-31 14:00:00,120.02444164380022,174.90764655201926,-294.93208819581946
2022-07-31 15:00:00,114.9234028739387,172.21675968198818,-287.14016255592685
2022-07-31 16:00:00,117.32389170681472,187.28572615416215,-304.60961786097687
2022-07-31 17:00:00,123.62517489311422,192.66749989422425,-316.29267478733846
2022-07-31 18:00:00,134.12731353694673,196.43474151226778,-330.5620550492145
2022-07-31 19:00:00,143.12914666023173,219.57636859453496,-362.7055152547667
2022-07-31 20:00:00,151.23079647118828,236.79804456273374,-388.02884103392205
2022-07-31 21:00:00,147.63006322187425,199.66380575630504,-347.29386897817926
2022-07-31 22:00:00,124.52535820544273,169.5258728119571,-294.0512310173998
2022-07-31 23:00:00,96.01955331504017,153.38055159177074,-249.4001049068109
2022-08-01 00:00:00,62.88203501603398,166.86569292953712,-229.7477279455711
2022-08-01 01:00:00,60.984732235377784,165.2350835523755,-226.21981578775328
2022-08-01 02:00:00,57.46116992844485,183.17178670115314,-240.632956629598
2022-08-01 03:00:00,60.44264572661888,228.28531280262408,-288.727958529243
2022-08-01 04:00:00,103.26747991857306,295.1402972662497,-398.40777718482275
2022-08-01 05:00:00,154.4946549962904,372.8660109109526,-527.360665907243
2022-08-01 06:00:00,165.33638517146863,391.3462505187841,-556.6826356902527
2022-08-01 07:00:00,147.71857363680397,310.9028545788118,-458.62142821561577
2022-08-01 08:00:00,136.87684346162573,284.81310454422623,-421.689948005852
2022-08-01 09:00:00,133.6243244090722,266.8764013954486,-400.5007258045208
2022-08-01 10:00:00,125.49302677768851,241.3301878199169,-366.8232145976054
2022-08-01 11:00:00,121.15633470761719,236.98189614748594,-358.13823085510313
2022-08-01 12:00:00,120.61424819885828,207.08739089952326,-327.7016390983815
2022-08-01 13:00:00,110.04356127805947,202.7390992270923,-312.7826605051518
2022-08-01 14:00:00,108.41730175178273,184.80239607831473,-293.21969783009746
2022-08-01 15:00:00,103.80956642733197,177.19288565156057,-281.00245207889253
2022-08-01 16:00:00,105.97791246236763,184.80239607831473,-290.78030854068237
2022-08-01 17:00:00,111.66982080433621,192.95544296412268,-304.6252637684589
2022-08-01 18:00:00,121.15633470761719,211.43568257195417,-332.59201727957134
2022-08-01 19:00:00,129.2876323390009,225.02409404830087,-354.31172638730175
2022-08-01 20:00:00,136.60580020724623,213.60982840816968,-350.2156286154159
2022-08-01 21:00:00,133.35328115469275,193.4989794231766,-326.85226057786934
2022-08-01 22:00:00,112.48295056747459,154.90789083035204,-267.39084139782665
2022-08-01 23:00:00,86.73384140142619,143.49362519022085,-230.22746659164704
2022-08-02 00:00:00,56.88836516462701,148.22477289629808,-205.11313806092508
2022-08-02 01:00:00,55.171905870866716,150.24143647311845,-205.41334234398516
2022-08-02 02:00:00,51.984195753883306,167.38307687609174,-219.36727262997505
2022-08-02 03:00:00,54.68148892979235,209.73301198931972,-264.4145009191121
2022-08-02 04:00:00,93.42442727466765,267.71208982290574,-361.1365170975734
2022-08-02 05:00:00,139.76882820619568,348.37863289572095,-488.14746110191663
2022-08-02 06:00:00,149.5771670276831,364.5119415102841,-514.0891085379671
2022-08-02 07:00:00,133.63861644276605,303.50786831146746,-437.1464847542335
2022-08-02 08:00:00,123.83027762127864,277.2912418128025,-401.12151943408116
2022-08-02 09:00:00,120.8877759748324,261.1579331982395,-382.0457091730719
2022-08-02 10:00:00,113.53152185871684,233.4288090169592,-346.96033087567605
2022-08-02 11:00:00,109.60818633012188,231.41214544013886,-341.0203317702607
2022-08-02 12:00:00,109.11776938904751,200.15385999942293,-309.27162938847044
2022-08-02 13:00:00,99.55463903809728,187.04554675009044,-286.60018578818773
2022-08-02 14:00:00,98.08338821487416,172.92890171234777,-271.0122899272219
2022-08-02 15:00:00,93.91484421574202,162.34141793404075,-256.25626214978274
2022-08-02 16:00:00,95.87651198003951,167.8872427702968,-263.7637547503363
2022-08-02 17:00:00,101.0258898613204,174.94556528916814,-275.9714551504885
2022-08-02 18:00:00,109.60818633012188,191.07887390373122,-300.6870602338531
2022-08-02 19:00:00,116.96444044623745,199.14552821101273,-316.1099686572502
2022-08-02 20:00:00,123.58506915074145,190.5747080095261,-314.15977716026754
2022-08-02 21:00:00,120.64256750429522,172.92890171234777,-293.571469216643
2022-08-02 22:00:00,101.76151527293196,136.12479143537578,-237.88630670830776
2022-08-02 23:00:00,78.46671057189934,123.52064408024842,-201.98735465214776
2022-08-03 00:00:00,53.364409371075425,140.2826453496178,-193.64705472069323
2022-08-03 01:00:00,51.75427632970677,142.19125276934048,-193.94552909904723
2022-08-03 02:00:00,48.764029252879276,158.41441583698338,-207.17844508986266
2022-08-03 03:00:00,51.29423831788716,198.49517165115986,-249.78940996904703
2022-08-03 04:00:00,87.6372412516368,253.36763496818725,-341.00487621982404
2022-08-03 05:00:00,131.11083336859048,329.7119317570949,-460.82276512568535
2022-08-03 06:00:00,140.3115936049828,344.98079111487647,-485.29238471985923
2022-08-03 07:00:00,125.3603582208453,287.24541666826497,-412.60577488911025
2022-08-03 08:00:00,116.15959798445299,262.43352021187,-378.593118196323
2022-08-03 09:00:00,113.39936991353528,247.1646608540885,-360.56403076762376
2022-08-03 10:00:00,106.49879973624105,220.92130883290147,-327.42010856914254
2022-08-03 11:00:00,102.81849564168411,219.0127014131788,-321.8311970548629
2022-08-03 12:00:00,102.3584576298645,189.4292864074771,-291.7877440373416
2022-08-03 13:00:00,93.38771639938199,177.0233381792796,-270.4110545786616
2022-08-03 14:00:00,92.00760236392316,163.66308624122075,-255.6706886051439
2022-08-03 15:00:00,88.09727926345641,153.64289728767665,-241.74017655113306
2022-08-03 16:00:00,89.93743131073488,158.89156769191405,-248.8289990026489
2022-08-03 17:00:00,94.76783043484085,165.57169366094345,-260.3395240957843
2022-08-03 18:00:00,102.81849564168411,180.840553018725,-283.6590486604091
2022-08-03 19:00:00,109.71906581897835,188.47498269761576,-298.1940485165941
2022-08-03 20:00:00,115.92957897854318,180.3634011637943,-296.29298014233746
2022-08-03 21:00:00,113.16935090762547,163.66308624122075,-276.8324371488462
2022-08-03 22:00:00,95.45788745257028,128.83100083128164,-224.28888828385192
2022-08-03 23:00:00,73.60608189113853,116.90220445801484,-190.50828634915337
2022-08-04 00:00:00,37.952432709119684,115.31976407996788,-153.27219678908756
2022-08-04 01:00:00,36.80731620496521,116.88874046200827,-153.69605666697348
2022-08-04 02:00:00,34.68067126867833,130.22503970935148,-164.90571097802982
2022-08-04 03:00:00,36.48014006092108,163.17354373219945,-199.65368379312054
2022-08-04 04:00:00,62.32705544040777,208.28161471586037,-270.60867015626815
2022-08-04 05:00:00,93.24520105257854,271.0406699974755,-364.285871050054
2022-08-04 06:00:00,99.78872393346126,283.5924810537986,-383.3812049872599
2022-08-04 07:00:00,89.15549925202686,236.13094549707708,-325.2864447491039
2022-08-04 08:00:00,82.61197637114415,215.73425253055217,-298.34622890169635
2022-08-04 09:00:00,80.64891950687932,203.18244147422914,-283.83136098110845
2022-08-04 10:00:00,75.7412773462173,181.60901622117393,-257.35029356739125
2022-08-04 11:00:00,73.12386819386421,180.04003983913356,-253.16390803299777
2022-08-04 12:00:00,72.7966920498201,155.72090591750765,-228.51759796732773
2022-08-04 13:00:00,66.41675724095944,145.5225594342452,-211.93931667520465
2022-08-04 14:00:00,65.43522880882705,134.53972475996252,-199.97495356878957
2022-08-04 15:00:00,62.6542315844519,126.30259875425054,-188.95683033870245
2022-08-04 16:00:00,63.962936160628445,130.6172838048616,-194.58021996549002
2022-08-04 17:00:00,67.39828567309186,136.10870114200293,-203.5069868150948
2022-08-04 18:00:00,73.12386819386421,148.66051219832596,-221.78438039219017
2022-08-04 19:00:00,78.03151035452625,154.9364177264875,-232.96792808101372
2022-08-04 20:00:00,82.44838829912209,148.26826810281585,-230.71665640193794
2022-08-04 21:00:00,80.48533143485727,134.53972475996252,-215.0250561948198
2022-08-04 22:00:00,67.88904988915807,105.90590578772562,-173.7949556768837
2022-08-04 23:00:00,52.34818304706164,96.09980339997324,-148.44798644703488
2022-08-05 00:00:00,33.87692409557393,103.4536473943477,-137.33057148992162
2022-08-05 01:00:00,34.536008221946965,105.54362006898097,-140.07962829092793
2022-08-05 02:00:00,34.00874092084854,106.24027762719207,-140.24901854804062
2022-08-05 03:00:00,32.16330536700404,137.24153896758583,-169.40484433458988
2022-08-05 04:00:00,52.199462808744265,215.26718548722855,-267.4666482959728
2022-08-05 05:00:00,72.89470437685752,241.7401726992502,-314.6348770761077
2022-08-05 06:00:00,57.07668534390471,261.24658432916084,-318.32326967306557
2022-08-05 07:00:00,68.41293231752088,206.9072947886954,-275.3202271062163
2022-08-05 08:00:00,63.40389295708583,192.62581484536796,-256.0297078024538
2022-08-05 09:00:00,64.32661073400809,183.56926658862366,-247.89587732263175
2022-08-05 10:00:00,61.95390787906516,166.8494851915574,-228.80339307062255
2022-08-05 11:00:00,60.8993732768683,157.79293693481316,-218.69231021168144
2022-08-05 12:00:00,60.63573962631909,136.5448814093747,-197.1806210356938
2022-08-05 13:00:00,56.28578439225707,117.03846977946405,-173.32425417172112
2022-08-05 14:00:00,58.39485359665078,114.25183954661969,-172.64669314327048
2022-08-05 15:00:00,51.93582915819505,99.27370204508112,-151.20953120327619
2022-08-05 16:00:00,51.540378682371234,109.375236639142,-160.91561532151323
2022-08-05 17:00:00,55.36306661533482,115.64515466304186,-171.00822127837668
2022-08-05 18:00:00,58.26303677137617,139.3315116422191,-197.59454841359528
2022-08-05 19:00:00,59.84483867467146,140.7248267586413,-200.56966543331276
2022-08-05 20:00:00,65.24932851093033,132.01660728100262,-197.26593579193295
2022-08-05 21:00:00,63.008442481262016,120.173428791414,-183.181871272676
2022-08-05 22:00:00,56.9448685186301,91.61046890475907,-148.55533742338918
2022-08-05 23:00:00,44.81772059336629,88.47550989280914,-133.29323048617545
2022-08-06 00:00:00,37.82311858048862,105.00177440438641,-142.82489298487502
2022-08-06 01:00:00,36.681903795732495,100.75927846885567,-137.44118226458818
2022-08-06 02:00:00,34.56250490975684,114.19384893136976,-148.7563538411266
2022-08-06 03:00:00,36.35584242865932,141.7700725123197,-178.12591494097902
2022-08-06 04:00:00,62.114690427440365,165.1038001577389,-227.21849058517927
2022-08-06 05:00:00,92.92748961585566,228.38769786273951,-321.3151874785952
2022-08-06 06:00:00,99.44871695731922,243.23643363709715,-342.68515059441637
2022-08-06 07:00:00,88.85172252744094,216.72083404002987,-305.5725565674708
2022-08-06 08:00:00,82.3304951859774,194.4477303784934,-276.7782255644708
2022-08-06 09:00:00,80.37412698353832,192.68002373868887,-273.0541507222272
2022-08-06 10:00:00,75.48320647744066,162.98255218997355,-238.4657586674142
2022-08-06 11:00:00,72.87471554085522,158.38651492648188,-231.2612304673371
2022-08-06 12:00:00,72.54865417378204,136.82049392086714,-209.36914809464918
2022-08-06 13:00:00,66.19045751585509,144.59840313600688,-210.78886065186197
2022-08-06 14:00:00,65.21227341463555,135.40632860902355,-200.6186020236591
2022-08-06 15:00:00,62.440751794513545,129.74966736164922,-192.19041915616276
2022-08-06 16:00:00,63.74499726280626,123.73946478631397,-187.48446204912022
2022-08-06 17:00:00,67.16864161707461,123.03238213039215,-190.20102374746676
2022-08-06 18:00:00,72.87471554085522,131.1638326734928,-204.03854821434803
2022-08-06 19:00:00,77.76563604695289,127.98196072184474,-205.74759676879762
2022-08-06 20:00:00,82.16746450244081,135.40632860902355,-217.57379311146434
2022-08-06 21:00:00,80.21109630000174,121.61821681854858,-201.82931311855032
2022-08-06 22:00:00,67.6577336676844,98.99157182905118,-166.64930549673556
2022-08-06 23:00:00,52.16981873170844,103.23406776458192,-155.40388649629037
2022-08-07 00:00:00,55.89532097568008,152.19420703112058,-208.08952800680066
2022-08-07 01:00:00,54.20882422210352,177.1813156481702,-231.3901398702737
2022-08-07 02:00:00,51.07675882260421,212.1632677120397,-263.2400265346439
2022-08-07 03:00:00,53.72696800679594,276.2211279848397,-329.9480959916357
2022-08-07 04:00:00,91.79360901609532,328.9212116135263,-420.7148206296216
2022-08-07 05:00:00,137.32902136266227,250.77970830202554,-388.1087296646878
2022-08-07 06:00:00,146.96614566881402,280.30992757672055,-427.2760732455346
2022-08-07 07:00:00,131.30581867131744,213.07188984356878,-344.3777085148862
2022-08-07 08:00:00,121.6686943651657,197.17100254180994,-318.83969690697563
2022-08-07 09:00:00,118.77755707332018,193.5365140156936,-312.3140710890138
2022-08-07 10:00:00,111.54971384370637,172.1838939247603,-283.73360776846664
2022-08-07 11:00:00,107.69486412124567,169.0037164644085,-276.6985805856542
2022-08-07 12:00:00,107.21300790593808,160.82611728064683,-268.0391251865849
2022-08-07 13:00:00,97.81681170744014,154.46576235994328,-252.28257406738342
2022-08-07 14:00:00,96.37124306151739,147.65109637347518,-244.02233943499257
2022-08-07 15:00:00,92.27546523140289,145.37954104465248,-237.65500627605536
2022-08-07 16:00:00,94.20289009263325,158.10025088605957,-252.30314097869282
2022-08-07 17:00:00,99.2623803533629,162.64336154370497,-261.90574189706786
2022-08-07 18:00:00,107.69486412124567,165.82353900405673,-273.51840312530237
2022-08-07 19:00:00,114.92270735085948,185.3589148319319,-300.2816221827914
2022-08-07 20:00:00,121.4277662575119,199.89686893639717,-321.3246351939091
2022-08-07 21:00:00,118.53662896566638,168.54940539864396,-287.0860343643103
2022-08-07 22:00:00,99.98516467632429,143.10798571582978,-243.0931503921541
2022-08-07 23:00:00,77.09699444921391,129.4786537428936,-206.5756481921075
2022-08-08 00:00:00,74.51326776548413,191.7294260888068,-266.2426938542909
2022-08-08 01:00:00,72.26502261738763,189.85584863517025,-262.1208712525579
2022-08-08 02:00:00,68.08971019949412,210.4652006251723,-278.5549108246664
2022-08-08 03:00:00,71.62266686078864,262.3008435091168,-333.92351036990544
2022-08-08 04:00:00,122.36877163210973,339.1175191082153,-461.486290740325
2022-08-08 05:00:00,183.0713906307153,428.42471106489074,-611.4961016956061
2022-08-08 06:00:00,195.91850576269533,449.65858887277165,-645.577094635467
2022-08-08 07:00:00,175.04194367322782,357.2287678267019,-532.2707114999298
2022-08-08 08:00:00,162.1948285412478,327.2515285685172,-489.446357109765
2022-08-08 09:00:00,158.34069400165376,306.6421765785151,-464.9828705801689
2022-08-08 10:00:00,148.70535765266877,277.2894631382092,-425.99482079087795
2022-08-08 11:00:00,143.56651159987675,272.2932565951784,-415.85976819505515
2022-08-08 12:00:00,142.92415584327776,237.9443366118417,-380.86849245511945
2022-08-08 13:00:00,130.39821858959723,232.94813006881088,-363.34634865840815
2022-08-08 14:00:00,128.47115131980024,212.33877807880884,-340.8099293986091
2022-08-08 15:00:00,123.01112738870872,203.59541662850492,-326.60654401721365
2022-08-08 16:00:00,125.58055041510474,212.33877807880884,-337.91932849391355
2022-08-08 17:00:00,132.32528585939423,221.70666534699157,-354.03195120638577
2022-08-08 18:00:00,143.56651159987675,242.94054315487244,-386.5070547547492
2022-08-08 19:00:00,153.20184794886177,258.5536886018437,-411.7555365507055
2022-08-08 20:00:00,161.87365066294828,245.43864642638786,-407.31229708933614
2022-08-08 21:00:00,158.01951612335426,222.33119116487043,-380.3507072882247
2022-08-08 22:00:00,133.28881949429274,177.9898580954721,-311.2786775897648
2022-08-08 23:00:00,102.77692105584019,164.87481592001626,-267.65173697585647
2022-08-09 00:00:00,72.47221860942807,179.30972339832195,-251.78194200775002
2022-08-09 01:00:00,70.28555684104015,181.7493114717685,-252.03486831280864
2022-08-09 02:00:00,66.22461355689116,202.48581009606426,-268.7104236529554
2022-08-09 03:00:00,69.66079633578647,253.71715963844193,-323.37795597422837
2022-08-09 04:00:00,119.01687625082799,323.85531675003045,-442.87219300085843
2022-08-09 05:00:00,178.0567439973017,421.4388396878927,-599.4955836851944
2022-08-09 06:00:00,190.55195410237553,440.95554427546523,-631.5074983778408
2022-08-09 07:00:00,170.2472376816306,367.1580050537068,-537.4052427353374
2022-08-09 08:00:00,157.7520275765568,335.4433600989016,-493.1953876754584
2022-08-09 09:00:00,154.00346454503463,315.92665551132916,-469.93012005636376
2022-08-09 10:00:00,144.6320569662293,282.382319501439,-427.0143764676683
2022-08-09 11:00:00,139.63397292419978,279.94273142799244,-419.5767043521922
2022-08-09 12:00:00,139.00921241894608,242.1291162895708,-381.13832870851684
2022-08-09 13:00:00,126.82638256649912,226.27179381216817,-353.0981763786673
2022-08-09 14:00:00,124.95210105073805,209.19467729804225,-334.1467783487803
2022-08-09 15:00:00,119.64163675608168,196.38683991244784,-316.0284766685295
2022-08-09 16:00:00,122.14067877709645,203.0957071144259,-325.23638589152233
2022-08-09 17:00:00,128.7006640822602,211.63426537148882,-340.33492945374906
2022-08-09 18:00:00,139.63397292419978,231.15096995906129,-370.78494288326107
2022-08-09 19:00:00,149.0053805030051,240.9093222528475,-389.9147027558526
2022-08-09 20:00:00,157.43964732392993,230.54107294069965,-387.98072026462955
2022-08-09 21:00:00,153.6910842924078,209.19467729804225,-362.88576159045004
2022-08-09 22:00:00,129.63780484014072,164.6721949576426,-294.30999979778335
2022-08-09 23:00:00,99.96168084059043,149.42476949860162,-249.38645033919204
2022-08-10 00:00:00,59.890147123620686,152.46488892009302,-212.3550360437137
2022-08-10 01:00:00,58.08311682247696,154.53924115029838,-212.62235797277535
2022-08-10 02:00:00,54.72720340606718,172.1712351070438,-226.898438513111
2022-08-10 03:00:00,57.56682245072162,215.7326319413561,-273.2994543920777
2022-08-10 04:00:00,98.35407781939433,275.3702585597598,-373.7243363791541
2022-08-10 05:00:00,147.14389595027498,358.3443477679737,-505.48824371824867
2022-08-10 06:00:00,157.469783385382,374.9391656096165,-532.4089489949985
2022-08-10 07:00:00,140.6902163033331,312.19001064590475,-452.88022694923785
2022-08-10 08:00:00,130.3643288682261,285.22343165323525,-415.58776052146135
2022-08-10 09:00:00,127.26656263769397,268.62861381159246,-395.8951764492864
2022-08-10 10:00:00,119.52214706136371,240.10627064626894,-359.62841770763265
2022-08-10 11:00:00,115.3917920873209,238.03191841606358,-353.4237105033845
2022-08-10 12:00:00,114.87549771556554,205.8794588478807,-320.7549565634462
2022-08-10 13:00:00,104.80775746633621,192.39616935154595,-297.2039268178822
2022-08-10 14:00:00,103.25887435107016,177.8757037401085,-281.13457809117864
2022-08-10 15:00:00,98.87037219114968,166.98535453153042,-265.8557267226801
2022-08-10 16:00:00,100.9355496781711,172.68982316459514,-273.62537284276624
2022-08-10 17:00:00,106.35664058160226,179.95005597031385,-286.3066965519161
2022-08-10 18:00:00,115.3917920873209,196.54487381195665,-311.93666589927756
2022-08-10 19:00:00,123.13620766365116,204.84228273277802,-327.97849039642915
2022-08-10 20:00:00,130.1061816823484,196.02628575440528,-326.1324674367537
2022-08-10 21:00:00,127.0084154518163,177.8757037401085,-304.8841191919248
2022-08-10 22:00:00,107.13108213923529,140.01877553886092,-247.14985767809623
2022-08-10 23:00:00,82.60709948085612,127.05407410007751,-209.66117358093362
2022-08-11 00:00:00,42.76711464877369,123.09004073538617,-165.85715538415985
2022-08-11 01:00:00,41.476727568853796,124.76473516716013,-166.24146273601391
2022-08-11 02:00:00,39.08029442043114,138.9996378372388,-178.07993225766992
2022-08-11 03:00:00,41.10804554601955,174.16822090449196,-215.2762664505115
2022-08-11 04:00:00,70.23392534992577,222.31568581799337,-292.5496111679191
2022-08-11 05:00:00,105.07437650776296,289.3034630889518,-394.37783959671475
2022-08-11 06:00:00,112.44801696444807,302.70101854314356,-415.14903550759163
2022-08-11 07:00:00,100.46585122233475,252.0415119819812,-352.50736320431594
2022-08-11 08:00:00,93.09221076564964,230.27048436891968,-323.3626951345693
2022-08-11 09:00:00,90.88011862864408,216.872928914728,-307.7530475433721
2022-08-11 10:00:00,85.34988828613025,193.845880477836,-279.19576876396627
2022-08-11 11:00:00,82.40043210345621,192.17118604606208,-274.57161814951826
2022-08-11 12:00:00,82.03175008062195,166.21342235356568,-248.24517243418762
2022-08-11 13:00:00,74.84245063535396,155.32790854703492,-230.1703591823889
2022-08-11 14:00:00,73.73640456685119,143.6050475246172,-217.3414520914684
2022-08-11 15:00:00,70.60260737276002,134.81290175780387,-205.4155091305639
2022-08-11 16:00:00,72.07733546409705,139.4183114451823,-211.49564690927934
2022-08-11 17:00:00,75.94849670385673,145.27974195639115,-221.22823866024788
2022-08-11 18:00:00,82.40043210345621,158.67729741058287,-241.07772951403908
2022-08-11 19:00:00,87.93066244597004,165.3760751376787,-253.30673758364873
2022-08-11 20:00:00,92.90786975423251,158.25862380263936,-251.16649355687187
2022-08-11 21:00:00,90.69577761722697,143.6050475246172,-234.30082514184414
2022-08-11 22:00:00,76.50151973810812,113.0418741447424,-189.54339388285052
2022-08-11 23:00:00,58.98912365348096,102.57503394615514,-161.5641575996361
2022-08-12 00:00:00,41.57513192753143,113.58294264905223,-155.15807457658366
2022-08-12 01:00:00,42.38398663429274,115.87754755105328,-158.26153418534602
2022-08-12 02:00:00,41.73690286888369,116.6424158517203,-158.37931872060398
2022-08-12 03:00:00,39.47210968995202,150.6790552314026,-190.15116492135462
2022-08-12 04:00:00,64.0612927754959,236.34430490610868,-300.4055976816046
2022-08-12 05:00:00,89.45933056780109,265.40930033145537,-354.86863089925646
2022-08-12 06:00:00,70.0468176055296,286.8256127501319,-356.8724303556615
2022-08-12 07:00:00,83.95911856182417,227.16588529810446,-311.1250038599286
2022-08-12 08:00:00,77.81182279043819,211.4860851344306,-289.2979079248688
2022-08-12 09:00:00,78.94421937990404,201.54279722575933,-280.48701660566337
2022-08-12 10:00:00,76.03234243556331,183.1859580097509,-259.2183004453142
2022-08-12 11:00:00,74.73817490474521,173.24267010107965,-247.98084500582485
2022-08-12 12:00:00,74.41463302204068,149.91418693073558,-224.32881995277626
2022-08-12 13:00:00,69.07619195741603,128.49787451205907,-197.5740664694751
2022-08-12 14:00:00,71.66452701905223,125.43840130939103,-197.10292832844326
2022-08-12 15:00:00,63.73775089279137,108.99373284505012,-172.73148373784147
2022-08-12 16:00:00,63.252438068734584,120.08432320472188,-183.33676127345646
2022-08-12 17:00:00,67.94379536795019,126.96813791072505,-194.91193327867524
2022-08-12 18:00:00,71.50275607769997,152.97366013340368,-224.47641621110364
2022-08-12 19:00:00,73.44400737392712,154.5033967347377,-227.9474041086648
2022-08-12 20:00:00,80.07661596936987,144.9425429764,-225.01915894576987
2022-08-12 21:00:00,77.32650996638141,131.93978186506067,-209.26629183144206
2022-08-12 22:00:00,69.88504666417735,100.58018153771292,-170.46522820189028
2022-08-12 23:00:00,55.002120059769204,97.13827418471134,-152.14039424448055
2022-08-13 00:00:00,40.59803893177339,109.02853706368724,-149.62657599546063
2022-08-13 01:00:00,39.3730981019354,104.6233436469726,-143.996441748908
2022-08-13 02:00:00,37.098207989379134,118.57312279990227,-155.6713307892814
2022-08-13 03:00:00,39.02311500769598,147.2068800085474,-186.22999501624338
2022-08-13 04:00:00,66.67177945261061,171.43544380047788,-238.10722325308848
2022-08-13 05:00:00,99.74518185823636,237.14624559980453,-336.8914274580409
2022-08-13 06:00:00,106.74484374302486,252.56442255830575,-359.3092663013306
2022-08-13 07:00:00,95.37039318024352,225.0319637038393,-320.4023568840828
2022-08-13 08:00:00,88.37073129545502,201.90469826608745,-290.27542956154247
2022-08-13 09:00:00,86.27083273001844,200.06920100912302,-286.34003373914146
2022-08-13 10:00:00,81.02108631642707,169.2328470921206,-250.25393340854768
2022-08-13 11:00:00,78.22122156251166,164.46055422401304,-242.6817757865247
2022-08-13 12:00:00,77.87123846827224,142.06748768904697,-219.9387261573192
2022-08-13 13:00:00,71.04656813060342,150.1436756196905,-221.19024375029392
2022-08-13 14:00:00,69.99661884788516,140.59908988347544,-210.59570873136062
2022-08-13 15:00:00,67.02176254685004,134.72549866118928,-201.74726120803933
2022-08-13 16:00:00,68.42169492380775,128.4848079875102,-196.90650291131794
2022-08-13 17:00:00,72.09651741332172,127.7506090847244,-199.84712649804612
2022-08-13 18:00:00,78.22122156251166,136.1938964667608,-214.41511802927246
2022-08-13 19:00:00,83.47096797610304,132.89000140422485,-216.3609693803279
2022-08-13 20:00:00,88.1957397483353,140.59908988347544,-228.79482963181073
2022-08-13 21:00:00,86.09584118289875,126.28221127915288,-212.37805246205164
2022-08-13 22:00:00,72.62149205468086,102.78784639000817,-175.409338444689
2022-08-13 23:00:00,55.997295078308134,107.1930398067228,-163.19033488503092
2022-08-14 00:00:00,37.828724711772814,119.71895934575386,-157.54768405752668
2022-08-14 01:00:00,36.68734077650381,139.37431088013136,-176.06165165663518
2022-08-14 02:00:00,34.567627753861366,166.89180302825983,-201.4594307821212
2022-08-14 03:00:00,36.36123108071267,217.2809769618458,-253.64220804255848
2022-08-14 04:00:00,62.123897048213124,258.73590019798746,-320.85979724620057
2022-08-14 05:00:00,92.94126330047634,197.2682553995705,-290.20951870004683
2022-08-14 06:00:00,99.46345721629922,220.4973072129257,-319.9607644292249
2022-08-14 07:00:00,88.86489210308702,167.60654308405535,-256.47143518714233
2022-08-14 08:00:00,82.34269818726412,155.09859210763335,-237.44129029489747
2022-08-14 09:00:00,80.38604001251724,152.23963188445114,-232.62567189696838
2022-08-14 10:00:00,75.49439457565008,135.44324057325585,-210.93763514890594
2022-08-14 11:00:00,72.88551700932089,132.94165037797143,-205.82716738729232
2022-08-14 12:00:00,72.55940731352976,126.50898987581154,-199.06839718934128
2022-08-14 13:00:00,66.20026824560243,121.50580948524272,-187.70607773084515
2022-08-14 14:00:00,65.221939158229,116.14525906677612,-181.36719822500513
2022-08-14 15:00:00,62.45000674400427,114.35840892728726,-176.80841567129153
2022-08-14 16:00:00,63.754445527168855,124.36476970842489,-188.11921523559374
2022-08-14 17:00:00,67.17859733297587,127.93846998740261,-195.11706732037848
2022-08-14 18:00:00,72.88551700932089,130.44006018268703,-203.32557719200793
2022-08-14 19:00:00,77.77716244618809,145.80697138229127,-223.58413382847937
2022-08-14 20:00:00,82.17964333936854,157.24281227502,-239.42245561438853
2022-08-14 21:00:00,80.22298516462166,132.58428035007367,-212.80726551469533
2022-08-14 22:00:00,67.6677618766626,112.5715587877984,-180.239320664461
2022-08-14 23:00:00,52.177551326583206,101.85045795086522,-154.02800927744843
2022-08-15 00:00:00,39.09270365805725,116.90804894114626,-156.0007525992035
2022-08-15 01:00:00,39.853262094984444,118.0430785425166,-157.89634063750105
2022-08-15 02:00:00,39.244815345442696,121.06982414617089,-160.31463949161358
2022-08-15 03:00:00,37.11525172204658,158.9041441918493,-196.0193959138959
2022-08-15 04:00:00,60.23622820463297,248.57148270010708,-308.8077109047401
2022-08-15 05:00:00,84.11776312414655,280.35231153847695,-364.4700746626235
2022-08-15 06:00:00,65.86436063789412,284.5140867435016,-350.37844738139574
2022-08-15 07:00:00,78.94596575304169,203.54864184574978,-282.4946075987915
2022-08-15 08:00:00,73.16572163239509,191.06331623067595,-264.229037863071
2022-08-15 09:00:00,74.23050344409316,188.41491382747844,-262.6454172715716
2022-08-15 10:00:00,71.4924930711553,174.41621541057742,-245.90870848173273
2022-08-15 11:00:00,70.2755995720718,166.84935140144177,-237.12495097351356
2022-08-15 12:00:00,69.97137619730093,136.96023856535584,-206.93161476265675
2022-08-15 13:00:00,64.95169051358151,131.28509055850407,-196.2367810720856
